league,bin_idx,bin_start,bin_end,n,avg_pred,actual_rate,hits,target_mode,outcome,calib_gap
Portugal/Primeira_Liga,7,0.35000000000000003,0.4,21,0.37723691310213836,0.5714285714285714,12.0,SHTOU,O,-0.19419165832643304
Portugal/Primeira_Liga,8,0.4,0.45,66,0.4294953780076673,0.2878787878787879,19.0,SHTOU,O,0.1416165901288794
Portugal/Primeira_Liga,9,0.45,0.5,92,0.47394656834143667,0.5,46.0,SHTOU,O,-0.02605343165856333
Portugal/Primeira_Liga,10,0.5,0.55,54,0.5194886625045445,0.46296296296296297,25.0,SHTOU,O,0.05652569954158154
Portugal/Primeira_Liga,11,0.55,0.6000000000000001,18,0.5727736296565492,0.7222222222222222,13.0,SHTOU,O,-0.149448592565673
Portugal/Primeira_Liga,12,0.6000000000000001,0.6500000000000001,3,0.609679442237018,0.6666666666666666,2.0,SHTOU,O,-0.05698722442964865
Portugal/Primeira_Liga,13,0.65,0.7000000000000001,1,0.6652334887689774,1.0,1.0,SHTOU,O,-0.33476651123102263
Scotland/Championship,5,0.25,0.3,3,0.2924416102706459,0.0,0.0,SHTOU,O,0.2924416102706459
Scotland/Championship,6,0.30000000000000004,0.35000000000000003,18,0.33584306560897076,0.2777777777777778,5.0,SHTOU,O,0.05806528783119297
Scotland/Championship,7,0.35000000000000003,0.4,65,0.3754987462816982,0.35384615384615387,23.0,SHTOU,O,0.02165259243554435
Scotland/Championship,8,0.4,0.45,43,0.4254292688787223,0.2558139534883721,11.0,SHTOU,O,0.16961531539035019
Scotland/Championship,9,0.45,0.5,24,0.4721288006489039,0.4583333333333333,11.0,SHTOU,O,0.013795467315570575
Scotland/Championship,10,0.5,0.55,9,0.5267851368209638,0.3333333333333333,3.0,SHTOU,O,0.19345180348763052
Scotland/Championship,11,0.55,0.6000000000000001,1,0.5676857299910828,0.0,0.0,SHTOU,O,0.5676857299910828
Scotland/Championship,12,0.6000000000000001,0.6500000000000001,2,0.6233360915323825,0.5,1.0,SHTOU,O,0.12333609153238245
Scotland/League_One,9,0.45,0.5,23,0.49748648923828986,0.5217391304347826,12.0,SHTOU,O,-0.02425264119649273
Scotland/League_One,10,0.5,0.55,142,0.5120659379195525,0.4788732394366197,68.0,SHTOU,O,0.03319269848293277
Scotland/League_Two,6,0.30000000000000004,0.35000000000000003,9,0.3324125097979765,0.5555555555555556,5.0,SHTOU,O,-0.2231430457575791
Scotland/League_Two,7,0.35000000000000003,0.4,50,0.3743044301182386,0.42,21.0,SHTOU,O,-0.04569556988176138
Scotland/League_Two,8,0.4,0.45,66,0.42111288391990315,0.48484848484848486,32.0,SHTOU,O,-0.06373560092858171
Scotland/League_Two,9,0.45,0.5,29,0.47043461491837796,0.41379310344827586,12.0,SHTOU,O,0.0566415114701021
Scotland/League_Two,10,0.5,0.55,10,0.5171501886919058,0.6,6.0,SHTOU,O,-0.08284981130809421
Scotland/League_Two,11,0.55,0.6000000000000001,1,0.5552438003736136,0.0,0.0,SHTOU,O,0.5552438003736136
Scotland/Premiership,4,0.2,0.25,13,0.23172089519545305,0.23076923076923078,3.0,SHTOU,O,0.0009516644262222707
Scotland/Premiership,5,0.25,0.3,89,0.27996222712835483,0.29213483146067415,26.0,SHTOU,O,-0.012172604332319314
Scotland/Premiership,6,0.30000000000000004,0.35000000000000003,169,0.326515419622177,0.28402366863905326,48.0,SHTOU,O,0.042491750983123744
Scotland/Premiership,7,0.35000000000000003,0.4,143,0.3735402745713727,0.3076923076923077,44.0,SHTOU,O,0.06584796687906497
Scotland/Premiership,8,0.4,0.45,83,0.4213941477130705,0.40963855421686746,34.0,SHTOU,O,0.011755593496203032
Scotland/Premiership,9,0.45,0.5,42,0.47431671854147417,0.35714285714285715,15.0,SHTOU,O,0.11717386139861702
Scotland/Premiership,10,0.5,0.55,62,0.5280020895226974,0.5,31.0,SHTOU,O,0.02800208952269745
Scotland/Premiership,11,0.55,0.6000000000000001,43,0.5684513164075474,0.4883720930232558,21.0,SHTOU,O,0.08007922338429163
Scotland/Premiership,12,0.6000000000000001,0.6500000000000001,9,0.6182200641770118,0.3333333333333333,3.0,SHTOU,O,0.2848867308436785
Scotland/Premiership,13,0.65,0.7000000000000001,1,0.6591441814693462,0.0,0.0,SHTOU,O,0.6591441814693462
Spain/Segunda_Division,3,0.15000000000000002,0.2,1,0.17232940408190245,1.0,1.0,SHTOU,O,-0.8276705959180976
Spain/Segunda_Division,4,0.2,0.25,1,0.23532325611748106,0.0,0.0,SHTOU,O,0.23532325611748106
Spain/Segunda_Division,5,0.25,0.3,4,0.2792559840406519,0.75,3.0,SHTOU,O,-0.4707440159593481
Spain/Segunda_Division,6,0.30000000000000004,0.35000000000000003,5,0.3324834948886724,0.6,3.0,SHTOU,O,-0.2675165051113276
Spain/Segunda_Division,7,0.35000000000000003,0.4,27,0.37149943171102934,0.4444444444444444,12.0,SHTOU,O,-0.07294501273341508
Spain/Segunda_Division,8,0.4,0.45,39,0.42912652049385785,0.4358974358974359,17.0,SHTOU,O,-0.006770915403578048
Spain/Segunda_Division,9,0.45,0.5,57,0.4762928586630638,0.40350877192982454,23.0,SHTOU,O,0.07278408673323927
Spain/Segunda_Division,10,0.5,0.55,83,0.5264571392212628,0.5421686746987951,45.0,SHTOU,O,-0.015711535477532346
Spain/Segunda_Division,11,0.55,0.6000000000000001,65,0.5755227417432887,0.6615384615384615,43.0,SHTOU,O,-0.08601571979517286
Spain/Segunda_Division,12,0.6000000000000001,0.6500000000000001,45,0.6262938190104991,0.8222222222222222,37.0,SHTOU,O,-0.1959284032117231
Spain/Segunda_Division,13,0.65,0.7000000000000001,34,0.6762195661105501,0.7058823529411765,24.0,SHTOU,O,-0.029662786830626398
Spain/Segunda_Division,14,0.7000000000000001,0.7500000000000001,18,0.7248189965595583,0.8333333333333334,15.0,SHTOU,O,-0.10851433677377509
Spain/Segunda_Division,15,0.75,0.8,6,0.7743856644029187,0.3333333333333333,2.0,SHTOU,O,0.44105233106958536
Turkey/Super_Lig,8,0.4,0.45,19,0.43477237654286777,0.3157894736842105,6.0,SHTOU,O,0.11898290285865726
Turkey/Super_Lig,9,0.45,0.5,45,0.4827868995663578,0.4,18.0,SHTOU,O,0.08278689956635776
Turkey/Super_Lig,10,0.5,0.55,98,0.5260475079058561,0.4387755102040816,43.0,SHTOU,O,0.08727199770177446
Turkey/Super_Lig,11,0.55,0.6000000000000001,76,0.5726718872960972,0.5131578947368421,39.0,SHTOU,O,0.05951399255925505
Turkey/Super_Lig,12,0.6000000000000001,0.6500000000000001,21,0.6132653188744259,0.7142857142857143,15.0,SHTOU,O,-0.10102039541128838
Turkey/Super_Lig,13,0.65,0.7000000000000001,2,0.65608931104327,0.5,1.0,SHTOU,O,0.15608931104326995
ALL,4,0.2,0.25,7,0.22852299848687313,0.5714285714285714,4.0,SHTOU,U,-0.34290557294169827
ALL,5,0.25,0.3,31,0.2761329176702671,0.16129032258064516,5.0,SHTOU,U,0.11484259508962194
ALL,6,0.30000000000000004,0.35000000000000003,67,0.32838138623257324,0.3283582089552239,22.0,SHTOU,U,2.3177277349351044e-05
ALL,7,0.35000000000000003,0.4,180,0.3789505575710716,0.3611111111111111,65.0,SHTOU,U,0.017839446459960495
ALL,8,0.4,0.45,438,0.42801447547401983,0.4452054794520548,195.0,SHTOU,U,-0.01719100397803497
ALL,9,0.45,0.5,1055,0.47851359811751715,0.5090047393364929,537.0,SHTOU,U,-0.03049114121897578
ALL,10,0.5,0.55,1423,0.5261253143461397,0.5783555867884751,823.0,SHTOU,U,-0.05223027244233536
ALL,11,0.55,0.6000000000000001,1881,0.5752299381378886,0.6182881446039341,1163.0,SHTOU,U,-0.04305820646604552
ALL,12,0.6000000000000001,0.6500000000000001,2036,0.6253532606226953,0.668467583497053,1361.0,SHTOU,U,-0.04311432287435779
ALL,13,0.65,0.7000000000000001,1926,0.6744650607130226,0.7242990654205608,1395.0,SHTOU,U,-0.04983400470753818
ALL,14,0.7000000000000001,0.7500000000000001,1349,0.7223937632343227,0.7272053372868792,981.0,SHTOU,U,-0.0048115740525565
ALL,15,0.75,0.8,627,0.7701689552722689,0.784688995215311,492.0,SHTOU,U,-0.014520039943042073
ALL,16,0.8,0.8500000000000001,165,0.8208797989221823,0.7757575757575758,128.0,SHTOU,U,0.04512222316460657
ALL,17,0.8500000000000001,0.9000000000000001,12,0.8583437221130604,0.9166666666666666,11.0,SHTOU,U,-0.058322944553606204
Belgium/First_Division_A,9,0.45,0.5,13,0.48756637008868886,0.6923076923076923,9.0,SHTOU,U,-0.20474132221900343
Belgium/First_Division_A,10,0.5,0.55,83,0.5311058096035041,0.6265060240963856,52.0,SHTOU,U,-0.0954002144928815
Belgium/First_Division_A,11,0.55,0.6000000000000001,145,0.5735928172827306,0.593103448275862,86.0,SHTOU,U,-0.01951063099313144
Belgium/First_Division_A,12,0.6000000000000001,0.6500000000000001,15,0.6092863507684055,0.6666666666666666,10.0,SHTOU,U,-0.05738031589826109
England/Championship,7,0.35000000000000003,0.4,1,0.38432448709553735,1.0,1.0,SHTOU,U,-0.6156755129044627
England/Championship,8,0.4,0.45,4,0.4355355675334017,0.75,3.0,SHTOU,U,-0.3144644324665983
England/Championship,9,0.45,0.5,19,0.47666443066608705,0.5789473684210527,11.0,SHTOU,U,-0.10228293775496561
England/Championship,10,0.5,0.55,51,0.5279978556064837,0.5882352941176471,30.0,SHTOU,U,-0.060237438511163366
England/Championship,11,0.55,0.6000000000000001,133,0.5783299720149087,0.6766917293233082,90.0,SHTOU,U,-0.09836175730839958
England/Championship,12,0.6000000000000001,0.6500000000000001,272,0.6268423504940001,0.625,170.0,SHTOU,U,0.0018423504940000557
England/Championship,13,0.65,0.7000000000000001,399,0.6767615223690778,0.7343358395989975,293.0,SHTOU,U,-0.05757431722991968
England/Championship,14,0.7000000000000001,0.7500000000000001,396,0.7233893645541949,0.7247474747474747,287.0,SHTOU,U,-0.0013581101932798045
England/Championship,15,0.75,0.8,290,0.7710820734772729,0.7551724137931034,219.0,SHTOU,U,0.015909659684169464
England/Championship,16,0.8,0.8500000000000001,41,0.8187492044004491,0.8780487804878049,36.0,SHTOU,U,-0.05929957608735581
England/Championship,17,0.8500000000000001,0.9000000000000001,2,0.858993832846841,1.0,2.0,SHTOU,U,-0.14100616715315895
England/League_One,6,0.30000000000000004,0.35000000000000003,1,0.3384348970524902,1.0,1.0,SHTOU,U,-0.6615651029475098
England/League_One,7,0.35000000000000003,0.4,3,0.37507925713307433,0.6666666666666666,2.0,SHTOU,U,-0.2915874095335923
England/League_One,8,0.4,0.45,10,0.43008933051130616,0.5,5.0,SHTOU,U,-0.06991066948869384
England/League_One,9,0.45,0.5,26,0.4799446743800654,0.6923076923076923,18.0,SHTOU,U,-0.2123630179276269
England/League_One,10,0.5,0.55,92,0.5294083419108295,0.7065217391304348,65.0,SHTOU,U,-0.17711339721960528
England/League_One,11,0.55,0.6000000000000001,205,0.5780517496255143,0.6390243902439025,131.0,SHTOU,U,-0.06097264061838814
England/League_One,12,0.6000000000000001,0.6500000000000001,415,0.6256123562006392,0.7012048192771084,291.0,SHTOU,U,-0.07559246307646927
England/League_One,13,0.65,0.7000000000000001,496,0.6750171030842139,0.7459677419354839,370.0,SHTOU,U,-0.07095063885126995
England/League_One,14,0.7000000000000001,0.7500000000000001,312,0.7202938450502039,0.7275641025641025,227.0,SHTOU,U,-0.007270257513898648
England/League_One,15,0.75,0.8,51,0.7631653997526355,0.9019607843137255,46.0,SHTOU,U,-0.13879538456108997
England/League_Two,5,0.25,0.3,1,0.2972146510174898,0.0,0.0,SHTOU,U,0.2972146510174898
England/League_Two,6,0.30000000000000004,0.35000000000000003,1,0.34319199804899414,0.0,0.0,SHTOU,U,0.34319199804899414
England/League_Two,7,0.35000000000000003,0.4,4,0.37385684400802494,0.5,2.0,SHTOU,U,-0.12614315599197506
England/League_Two,8,0.4,0.45,15,0.43114316231939415,0.5333333333333333,8.0,SHTOU,U,-0.10219017101393918
England/League_Two,9,0.45,0.5,48,0.48252362684095035,0.625,30.0,SHTOU,U,-0.14247637315904965
England/League_Two,10,0.5,0.55,112,0.5281078653569043,0.625,70.0,SHTOU,U,-0.09689213464309565
England/League_Two,11,0.55,0.6000000000000001,245,0.5769667575045535,0.6040816326530613,148.0,SHTOU,U,-0.027114875148507744
England/League_Two,12,0.6000000000000001,0.6500000000000001,393,0.6260196336820034,0.6997455470737913,275.0,SHTOU,U,-0.07372591339178791
England/League_Two,13,0.65,0.7000000000000001,455,0.6746808444987218,0.7428571428571429,338.0,SHTOU,U,-0.0681762983584211
England/League_Two,14,0.7000000000000001,0.7500000000000001,275,0.721616663741267,0.7454545454545455,205.0,SHTOU,U,-0.023837881713278497
England/League_Two,15,0.75,0.8,69,0.7661893636602491,0.8115942028985508,56.0,SHTOU,U,-0.04540483923830163
England/League_Two,16,0.8,0.8500000000000001,1,0.831685111570773,1.0,1.0,SHTOU,U,-0.16831488842922704
England/Premier_League,7,0.35000000000000003,0.4,1,0.3959742463001299,1.0,1.0,SHTOU,U,-0.6040257536998701
England/Premier_League,8,0.4,0.45,4,0.4312329905652497,0.75,3.0,SHTOU,U,-0.3187670094347503
England/Premier_League,9,0.45,0.5,17,0.47893995590761934,0.47058823529411764,8.0,SHTOU,U,0.0083517206135017
England/Premier_League,10,0.5,0.55,29,0.5340580230410723,0.5517241379310345,16.0,SHTOU,U,-0.01766611488996217
England/Premier_League,11,0.55,0.6000000000000001,72,0.5786056094639761,0.625,45.0,SHTOU,U,-0.0463943905360239
England/Premier_League,12,0.6000000000000001,0.6500000000000001,144,0.6277448758619284,0.5902777777777778,85.0,SHTOU,U,0.03746709808415061
England/Premier_League,13,0.65,0.7000000000000001,219,0.6755602809178249,0.6529680365296804,143.0,SHTOU,U,0.022592244388144556
England/Premier_League,14,0.7000000000000001,0.7500000000000001,259,0.7255652653169086,0.7181467181467182,186.0,SHTOU,U,0.007418547170190415
England/Premier_League,15,0.75,0.8,202,0.7721727622594999,0.7871287128712872,159.0,SHTOU,U,-0.014955950611787228
England/Premier_League,16,0.8,0.8500000000000001,122,0.8214515879856785,0.7459016393442623,91.0,SHTOU,U,0.07554994864141618
England/Premier_League,17,0.8500000000000001,0.9000000000000001,10,0.8582136999663043,0.9,9.0,SHTOU,U,-0.04178630003369577
France/Ligue_1,4,0.2,0.25,1,0.24597497582562433,0.0,0.0,SHTOU,U,0.24597497582562433
France/Ligue_1,5,0.25,0.3,11,0.2758956504277443,0.18181818181818182,2.0,SHTOU,U,0.09407746860956245
France/Ligue_1,6,0.30000000000000004,0.35000000000000003,10,0.3327601349601452,0.4,4.0,SHTOU,U,-0.0672398650398548
France/Ligue_1,7,0.35000000000000003,0.4,18,0.3807897578023106,0.2777777777777778,5.0,SHTOU,U,0.10301198002453282
France/Ligue_1,8,0.4,0.45,60,0.42805526315219783,0.35,21.0,SHTOU,U,0.07805526315219785
France/Ligue_1,9,0.45,0.5,124,0.4773555144229701,0.4435483870967742,55.0,SHTOU,U,0.033807127326195896
France/Ligue_1,10,0.5,0.55,143,0.5258661139839284,0.5244755244755245,75.0,SHTOU,U,0.0013905895084038722
France/Ligue_1,11,0.55,0.6000000000000001,145,0.5741370002658374,0.5103448275862069,74.0,SHTOU,U,0.06379217267963044
France/Ligue_1,12,0.6000000000000001,0.6500000000000001,49,0.6190250490789341,0.5918367346938775,29.0,SHTOU,U,0.027188314385056533
France/Ligue_1,13,0.65,0.7000000000000001,3,0.6684402573721054,0.0,0.0,SHTOU,U,0.6684402573721054
France/Ligue_2,7,0.35000000000000003,0.4,3,0.38510426396209185,0.6666666666666666,2.0,SHTOU,U,-0.2815624027045748
France/Ligue_2,8,0.4,0.45,12,0.42949131440055816,0.8333333333333334,10.0,SHTOU,U,-0.4038420189327752
France/Ligue_2,9,0.45,0.5,31,0.4812244189727567,0.45161290322580644,14.0,SHTOU,U,0.029611515746950257
France/Ligue_2,10,0.5,0.55,61,0.5264357297499014,0.5081967213114754,31.0,SHTOU,U,0.018239008438425963
France/Ligue_2,11,0.55,0.6000000000000001,70,0.5748210742290732,0.6571428571428571,46.0,SHTOU,U,-0.08232178291378389
France/Ligue_2,12,0.6000000000000001,0.6500000000000001,51,0.6240624460859877,0.6274509803921569,32.0,SHTOU,U,-0.003388534306169144
France/Ligue_2,13,0.65,0.7000000000000001,33,0.671697939852317,0.8181818181818182,27.0,SHTOU,U,-0.14648387832950127
France/Ligue_2,14,0.7000000000000001,0.7500000000000001,7,0.7158676253097749,1.0,7.0,SHTOU,U,-0.2841323746902251
France/Ligue_2,15,0.75,0.8,1,0.762429084601265,1.0,1.0,SHTOU,U,-0.23757091539873498
Germany/Bundesliga_1,5,0.25,0.3,1,0.2747955801276529,0.0,0.0,SHTOU,U,0.2747955801276529
Germany/Bundesliga_1,6,0.30000000000000004,0.35000000000000003,9,0.33409876976011355,0.2222222222222222,2.0,SHTOU,U,0.11187654753789134
Germany/Bundesliga_1,7,0.35000000000000003,0.4,35,0.3824593081366542,0.37142857142857144,13.0,SHTOU,U,0.011030736708082745
Germany/Bundesliga_1,8,0.4,0.45,63,0.42570388864207215,0.4126984126984127,26.0,SHTOU,U,0.013005475943659472
Germany/Bundesliga_1,9,0.45,0.5,131,0.4763379826969428,0.5190839694656488,68.0,SHTOU,U,-0.04274598676870606
Germany/Bundesliga_1,10,0.5,0.55,142,0.5227033956244457,0.6408450704225352,91.0,SHTOU,U,-0.11814167479808957
Germany/Bundesliga_1,11,0.55,0.6000000000000001,119,0.5722944458026116,0.6050420168067226,72.0,SHTOU,U,-0.032747571004111076
Germany/Bundesliga_1,12,0.6000000000000001,0.6500000000000001,48,0.620436127277172,0.6041666666666666,29.0,SHTOU,U,0.016269460610505382
Germany/Bundesliga_1,13,0.65,0.7000000000000001,15,0.6677353856077014,0.5333333333333333,8.0,SHTOU,U,0.13440205227436808
Germany/Bundesliga_1,14,0.7000000000000001,0.7500000000000001,3,0.7111180411292182,0.3333333333333333,1.0,SHTOU,U,0.37778470779588486
Germany/Bundesliga_2,8,0.4,0.45,15,0.43245878240672053,0.6,9.0,SHTOU,U,-0.16754121759327945
Germany/Bundesliga_2,9,0.45,0.5,59,0.47845037464041507,0.5423728813559322,32.0,SHTOU,U,-0.06392250671551714
Germany/Bundesliga_2,10,0.5,0.55,116,0.5249107755963331,0.5775862068965517,67.0,SHTOU,U,-0.05267543130021857
Germany/Bundesliga_2,11,0.55,0.6000000000000001,51,0.5674821081829087,0.5686274509803921,29.0,SHTOU,U,-0.0011453427974834618
Germany/Bundesliga_2,12,0.6000000000000001,0.6500000000000001,18,0.6159079718224199,0.6111111111111112,11.0,SHTOU,U,0.0047968607113086925
Germany/Bundesliga_2,13,0.65,0.7000000000000001,2,0.651832110645838,1.0,2.0,SHTOU,U,-0.348167889354162
Italy/Serie_A,7,0.35000000000000003,0.4,2,0.36909873141867,1.0,2.0,SHTOU,U,-0.63090126858133
Italy/Serie_A,8,0.4,0.45,5,0.4381664865480152,0.6,3.0,SHTOU,U,-0.16183351345198477
Italy/Serie_A,9,0.45,0.5,23,0.4800693628609353,0.4782608695652174,11.0,SHTOU,U,0.0018084932957179167
Italy/Serie_A,10,0.5,0.55,68,0.5308150575874238,0.6323529411764706,43.0,SHTOU,U,-0.1015378835890468
Italy/Serie_A,11,0.55,0.6000000000000001,203,0.5789344646624743,0.6945812807881774,141.0,SHTOU,U,-0.11564681612570304
Italy/Serie_A,12,0.6000000000000001,0.6500000000000001,303,0.6254786820273278,0.7326732673267327,222.0,SHTOU,U,-0.10719458529940484
Italy/Serie_A,13,0.65,0.7000000000000001,95,0.6665588045380229,0.7368421052631579,70.0,SHTOU,U,-0.070283300725135
Italy/Serie_A,14,0.7000000000000001,0.7500000000000001,1,0.7158918188907931,1.0,1.0,SHTOU,U,-0.2841081811092069
Italy/Serie_B,9,0.45,0.5,32,0.48818638326341873,0.46875,15.0,SHTOU,U,0.019436383263418733
Italy/Serie_B,10,0.5,0.55,150,0.5283823551162692,0.5333333333333333,80.0,SHTOU,U,-0.004950978217064139
Italy/Serie_B,11,0.55,0.6000000000000001,140,0.5688581620908105,0.5928571428571429,83.0,SHTOU,U,-0.023998980766332334
Italy/Serie_B,12,0.6000000000000001,0.6500000000000001,17,0.6128178699426245,0.6470588235294118,11.0,SHTOU,U,-0.03424095358678725
Italy/Serie_B,13,0.65,0.7000000000000001,1,0.651200666994932,0.0,0.0,SHTOU,U,0.651200666994932
Netherlands/Eredivisie,6,0.30000000000000004,0.35000000000000003,8,0.3266821556402519,0.375,3.0,SHTOU,U,-0.04831784435974812
Netherlands/Eredivisie,7,0.35000000000000003,0.4,33,0.3750854376127916,0.45454545454545453,15.0,SHTOU,U,-0.07946001693266291
Netherlands/Eredivisie,8,0.4,0.45,46,0.4284621236438342,0.41304347826086957,19.0,SHTOU,U,0.015418645382964613
Netherlands/Eredivisie,9,0.45,0.5,74,0.4718349038142163,0.3918918918918919,29.0,SHTOU,U,0.07994301192232439
Netherlands/Eredivisie,10,0.5,0.55,64,0.5212804606721857,0.4375,28.0,SHTOU,U,0.0837804606721857
Netherlands/Eredivisie,11,0.55,0.6000000000000001,37,0.5705870932779836,0.5675675675675675,21.0,SHTOU,U,0.003019525710416082
Netherlands/Eredivisie,12,0.6000000000000001,0.6500000000000001,5,0.611088591221695,0.4,2.0,SHTOU,U,0.211088591221695
Netherlands/Eredivisie,13,0.65,0.7000000000000001,3,0.6625294376332355,0.6666666666666666,2.0,SHTOU,U,-0.004137229033431167
Portugal/Primeira_Liga,6,0.30000000000000004,0.35000000000000003,1,0.33476651123102263,0.0,0.0,SHTOU,U,0.33476651123102263
Portugal/Primeira_Liga,7,0.35000000000000003,0.4,3,0.390320557762982,0.3333333333333333,1.0,SHTOU,U,0.05698722442964871
Portugal/Primeira_Liga,8,0.4,0.45,18,0.42722637034345085,0.2777777777777778,5.0,SHTOU,U,0.14944859256567306
Portugal/Primeira_Liga,9,0.45,0.5,54,0.4805113374954555,0.5370370370370371,29.0,SHTOU,U,-0.0565256995415816
Portugal/Primeira_Liga,10,0.5,0.55,92,0.5260534316585633,0.5,46.0,SHTOU,U,0.02605343165856333
Portugal/Primeira_Liga,11,0.55,0.6000000000000001,66,0.5705046219923328,0.7121212121212122,47.0,SHTOU,U,-0.1416165901288794
Portugal/Primeira_Liga,12,0.6000000000000001,0.6500000000000001,21,0.6227630868978616,0.42857142857142855,9.0,SHTOU,U,0.1941916583264331
Portugal/Primeira_Liga,13,0.65,0.7000000000000001,4,0.6708446416012435,0.5,2.0,SHTOU,U,0.17084464160124346
